0,0
00:56:52,0.143563023 Image_Scale: 2 Haar_Scale: 2
00:56:52,0.05231 Image_Scale: 3 Haar_Scale: 2
00:56:53,0.581801514 Image_Scale: 1 Haar_Scale: 2
00:56:53,0.14216913 Image_Scale: 2 Haar_Scale: 2
00:56:53,0.0521790109999 Image_Scale: 3 Haar_Scale: 2
00:56:54,0.584384317 Image_Scale: 1 Haar_Scale: 2
00:56:54,0.143518026 Image_Scale: 2 Haar_Scale: 2
00:56:54,0.052550982 Image_Scale: 3 Haar_Scale: 2
00:56:55,0.672668567 Image_Scale: 1 Haar_Scale: 2
00:56:55,0.143669015 Image_Scale: 2 Haar_Scale: 2
00:56:55,0.0512360819998 Image_Scale: 3 Haar_Scale: 2
00:56:55,0.58121056 Image_Scale: 1 Haar_Scale: 2
00:56:56,0.14490892 Image_Scale: 2 Haar_Scale: 2
00:56:56,0.0520410209999 Image_Scale: 3 Haar_Scale: 2
00:56:56,0.573053184 Image_Scale: 1 Haar_Scale: 2
00:56:56,0.144856924 Image_Scale: 2 Haar_Scale: 2
00:56:56,0.050165165 Image_Scale: 3 Haar_Scale: 2
00:56:57,0.576093951 Image_Scale: 1 Haar_Scale: 2
00:56:57,0.195945017 Image_Scale: 2 Haar_Scale: 2
00:56:57,0.0512220840001 Image_Scale: 3 Haar_Scale: 2
00:56:58,0.576654909 Image_Scale: 1 Haar_Scale: 2
00:56:58,0.1412492 Image_Scale: 2 Haar_Scale: 2
00:56:58,0.050779117 Image_Scale: 3 Haar_Scale: 2
00:56:59,0.577767823 Image_Scale: 1 Haar_Scale: 2
00:56:59,0.141679167 Image_Scale: 2 Haar_Scale: 2
00:56:59,0.0819737320001 Image_Scale: 3 Haar_Scale: 2
00:57:00,0.599437166 Image_Scale: 1 Haar_Scale: 2
00:57:00,0.143885998 Image_Scale: 2 Haar_Scale: 2
00:57:00,0.0522680030001 Image_Scale: 3 Haar_Scale: 2
00:57:01,0.583396393 Image_Scale: 1 Haar_Scale: 2
00:57:01,0.14191315 Image_Scale: 2 Haar_Scale: 2
00:57:01,0.0524909860001 Image_Scale: 3 Haar_Scale: 2
00:57:02,0.586142183 Image_Scale: 1 Haar_Scale: 2
00:57:02,0.144944918 Image_Scale: 2 Haar_Scale: 2
00:57:02,0.0523499970002 Image_Scale: 3 Haar_Scale: 2
00:57:02,0.585981195 Image_Scale: 1 Haar_Scale: 2
00:57:03,0.145458878 Image_Scale: 2 Haar_Scale: 2
00:57:03,0.0523369979999 Image_Scale: 3 Haar_Scale: 2
00:57:03,0.584104338 Image_Scale: 1 Haar_Scale: 2
00:57:03,0.144419958 Image_Scale: 2 Haar_Scale: 2
00:57:03,0.0512550809999 Image_Scale: 3 Haar_Scale: 2
00:57:04,0.642036909 Image_Scale: 1 Haar_Scale: 2
00:57:04,0.162285591 Image_Scale: 2 Haar_Scale: 2
00:57:04,0.0524409910001 Image_Scale: 3 Haar_Scale: 2
00:57:05,0.583549381 Image_Scale: 1 Haar_Scale: 2
00:57:05,0.146224819 Image_Scale: 2 Haar_Scale: 2
00:57:05,0.05271397 Image_Scale: 3 Haar_Scale: 2
00:57:06,0.582080493 Image_Scale: 1 Haar_Scale: 2
00:57:06,0.145754855 Image_Scale: 2 Haar_Scale: 2
00:57:06,0.052540982 Image_Scale: 3 Haar_Scale: 2
00:57:07,0.587768058 Image_Scale: 1 Haar_Scale: 2
00:57:07,0.144825926 Image_Scale: 2 Haar_Scale: 2
00:57:07,0.052141013 Image_Scale: 3 Haar_Scale: 2
00:57:08,0.590788828 Image_Scale: 1 Haar_Scale: 2
00:57:08,0.142478106 Image_Scale: 2 Haar_Scale: 2
00:57:08,0.0520770180001 Image_Scale: 3 Haar_Scale: 2
00:57:09,0.586326169 Image_Scale: 1 Haar_Scale: 2
00:57:09,0.143408035 Image_Scale: 2 Haar_Scale: 2
00:57:09,0.052906955 Image_Scale: 3 Haar_Scale: 2
00:57:10,0.673703488 Image_Scale: 1 Haar_Scale: 2
00:57:11,0.144762932 Image_Scale: 2 Haar_Scale: 2
00:57:11,0.0524289909999 Image_Scale: 3 Haar_Scale: 2
00:57:11,0.582574455 Image_Scale: 1 Haar_Scale: 2
00:57:11,0.144275968 Image_Scale: 2 Haar_Scale: 2
00:57:11,0.0516890470001 Image_Scale: 3 Haar_Scale: 2
00:57:12,0.585760212 Image_Scale: 1 Haar_Scale: 2
00:57:12,0.151112446 Image_Scale: 2 Haar_Scale: 2
00:57:12,0.0508511119999 Image_Scale: 3 Haar_Scale: 2
00:57:13,0.585669219 Image_Scale: 1 Haar_Scale: 2
00:57:13,0.145264892 Image_Scale: 2 Haar_Scale: 2
00:57:13,0.0509941 Image_Scale: 3 Haar_Scale: 2
00:57:14,0.575903966 Image_Scale: 1 Haar_Scale: 2
00:57:14,0.141882152 Image_Scale: 2 Haar_Scale: 2
00:57:14,0.0822347119999 Image_Scale: 3 Haar_Scale: 2
00:57:15,0.597887284 Image_Scale: 1 Haar_Scale: 2
00:57:15,0.142980067 Image_Scale: 2 Haar_Scale: 2
00:57:15,0.050856111 Image_Scale: 3 Haar_Scale: 2
00:57:16,0.589679912 Image_Scale: 1 Haar_Scale: 2
00:57:16,0.143886998 Image_Scale: 2 Haar_Scale: 2
00:57:16,0.0526979700001 Image_Scale: 3 Haar_Scale: 2
00:57:17,0.589646914 Image_Scale: 1 Haar_Scale: 2
00:57:17,0.144578946 Image_Scale: 2 Haar_Scale: 2
00:57:17,0.05271797 Image_Scale: 3 Haar_Scale: 2
00:57:17,0.596195414 Image_Scale: 1 Haar_Scale: 2
00:57:18,0.143175053 Image_Scale: 2 Haar_Scale: 2
00:57:18,0.049254234 Image_Scale: 3 Haar_Scale: 2
00:57:18,0.581143565 Image_Scale: 1 Haar_Scale: 2
00:57:18,0.143053062 Image_Scale: 2 Haar_Scale: 2
00:57:18,0.050961104 Image_Scale: 3 Haar_Scale: 2
00:57:19,0.663563263 Image_Scale: 1 Haar_Scale: 2
00:57:19,0.143017064 Image_Scale: 2 Haar_Scale: 2
00:57:19,0.0525649809999 Image_Scale: 3 Haar_Scale: 2
00:57:20,0.581892508 Image_Scale: 1 Haar_Scale: 2
00:57:20,0.143044062 Image_Scale: 2 Haar_Scale: 2
00:57:20,0.0509681020001 Image_Scale: 3 Haar_Scale: 2
00:57:21,0.577168869 Image_Scale: 1 Haar_Scale: 2
00:57:21,0.144191975 Image_Scale: 2 Haar_Scale: 2
00:57:21,0.0539648739998 Image_Scale: 3 Haar_Scale: 2
00:57:22,0.580505613 Image_Scale: 1 Haar_Scale: 2
00:57:22,0.144713935 Image_Scale: 2 Haar_Scale: 2
00:57:22,0.052512985 Image_Scale: 3 Haar_Scale: 2
00:57:23,0.597079347 Image_Scale: 1 Haar_Scale: 2
00:57:23,0.143158054 Image_Scale: 2 Haar_Scale: 2
00:57:23,0.0525099850001 Image_Scale: 3 Haar_Scale: 2
00:57:24,0.586720139 Image_Scale: 1 Haar_Scale: 2
00:57:24,0.141891151 Image_Scale: 2 Haar_Scale: 2
00:57:24,0.0513600730001 Image_Scale: 3 Haar_Scale: 2
00:57:24,0.673869475 Image_Scale: 1 Haar_Scale: 2
00:57:25,0.141306195 Image_Scale: 2 Haar_Scale: 2
00:57:25,0.051954028 Image_Scale: 3 Haar_Scale: 2
00:57:25,0.581570532 Image_Scale: 1 Haar_Scale: 2
00:57:26,0.144236971 Image_Scale: 2 Haar_Scale: 2
00:57:26,0.0524449900001 Image_Scale: 3 Haar_Scale: 2
00:57:26,0.579687677 Image_Scale: 1 Haar_Scale: 2
00:57:26,0.1451689 Image_Scale: 2 Haar_Scale: 2
00:57:26,0.0527289680001 Image_Scale: 3 Haar_Scale: 2
00:57:27,0.580304629 Image_Scale: 1 Haar_Scale: 2
00:57:27,0.150691478 Image_Scale: 2 Haar_Scale: 2
00:57:27,0.0520270220002 Image_Scale: 3 Haar_Scale: 2
00:57:28,0.583521384 Image_Scale: 1 Haar_Scale: 2
00:57:28,0.144903921 Image_Scale: 2 Haar_Scale: 2
00:57:28,0.052630976 Image_Scale: 3 Haar_Scale: 2
00:57:29,0.587059112 Image_Scale: 1 Haar_Scale: 2
00:57:29,0.143921995 Image_Scale: 2 Haar_Scale: 2
00:57:29,0.051189086 Image_Scale: 3 Haar_Scale: 2
00:57:30,0.670459736 Image_Scale: 1 Haar_Scale: 2
00:57:30,0.143824003 Image_Scale: 2 Haar_Scale: 2
00:57:30,0.0501911629999 Image_Scale: 3 Haar_Scale: 2
00:57:31,0.587566074 Image_Scale: 1 Haar_Scale: 2
00:57:31,0.144798929 Image_Scale: 2 Haar_Scale: 2
00:57:31,0.051471064 Image_Scale: 3 Haar_Scale: 2
00:57:31,0.581369548 Image_Scale: 1 Haar_Scale: 2
00:57:32,0.142861077 Image_Scale: 2 Haar_Scale: 2
00:57:32,0.0524949859998 Image_Scale: 3 Haar_Scale: 2
00:57:33,0.590946815 Image_Scale: 1 Haar_Scale: 2
00:57:33,0.19211631 Image_Scale: 2 Haar_Scale: 2
00:57:33,0.0517830409999 Image_Scale: 3 Haar_Scale: 2
00:57:34,0.583547381 Image_Scale: 1 Haar_Scale: 2
00:57:34,0.234529067 Image_Scale: 2 Haar_Scale: 2
00:57:34,0.050994101 Image_Scale: 3 Haar_Scale: 2
00:57:35,0.577795821 Image_Scale: 1 Haar_Scale: 2
00:57:35,0.142967069 Image_Scale: 2 Haar_Scale: 2
00:57:35,0.0529459520001 Image_Scale: 3 Haar_Scale: 2
00:57:36,0.584375318 Image_Scale: 1 Haar_Scale: 2
00:57:36,0.142969068 Image_Scale: 2 Haar_Scale: 2
00:57:36,0.0524569889999 Image_Scale: 3 Haar_Scale: 2
00:57:37,0.587947045 Image_Scale: 1 Haar_Scale: 2
00:57:37,0.143142055 Image_Scale: 2 Haar_Scale: 2
00:57:37,0.051081094 Image_Scale: 3 Haar_Scale: 2
00:57:38,0.595449471 Image_Scale: 1 Haar_Scale: 2
00:57:38,0.144095982 Image_Scale: 2 Haar_Scale: 2
00:57:38,0.052277003 Image_Scale: 3 Haar_Scale: 2
00:57:38,0.585782211 Image_Scale: 1 Haar_Scale: 2
00:57:39,0.145180899 Image_Scale: 2 Haar_Scale: 2
00:57:39,0.0522520049999 Image_Scale: 3 Haar_Scale: 2
00:57:39,0.678833095 Image_Scale: 1 Haar_Scale: 2
00:57:40,0.142740086 Image_Scale: 2 Haar_Scale: 2
00:57:40,0.051883033 Image_Scale: 3 Haar_Scale: 2
00:57:40,0.58120856 Image_Scale: 1 Haar_Scale: 2
00:57:40,0.144287968 Image_Scale: 2 Haar_Scale: 2
00:57:40,0.0499771780001 Image_Scale: 3 Haar_Scale: 2
00:57:41,0.588343015 Image_Scale: 1 Haar_Scale: 2
00:57:41,0.145805851 Image_Scale: 2 Haar_Scale: 2
00:57:41,0.0517620419998 Image_Scale: 3 Haar_Scale: 2
00:57:42,0.578712751 Image_Scale: 1 Haar_Scale: 2
00:57:42,0.143951994 Image_Scale: 2 Haar_Scale: 2
00:57:42,0.0542438530001 Image_Scale: 3 Haar_Scale: 2
00:57:43,0.585471234 Image_Scale: 1 Haar_Scale: 2
00:57:43,0.14437996 Image_Scale: 2 Haar_Scale: 2
00:57:43,0.053040944 Image_Scale: 3 Haar_Scale: 2
00:57:44,0.586131183 Image_Scale: 1 Haar_Scale: 2
00:57:44,0.144614942 Image_Scale: 2 Haar_Scale: 2
00:57:44,0.0508871089999 Image_Scale: 3 Haar_Scale: 2
00:57:45,0.676069306 Image_Scale: 1 Haar_Scale: 2
00:57:45,0.14412998 Image_Scale: 2 Haar_Scale: 2
00:57:45,0.0510500959999 Image_Scale: 3 Haar_Scale: 2
00:57:46,0.588484004 Image_Scale: 1 Haar_Scale: 2
00:57:46,0.142397112 Image_Scale: 2 Haar_Scale: 2
00:57:46,0.0526739720001 Image_Scale: 3 Haar_Scale: 2
00:57:46,0.58409334 Image_Scale: 1 Haar_Scale: 2
00:57:47,0.143053062 Image_Scale: 2 Haar_Scale: 2
00:57:47,0.0507861169999 Image_Scale: 3 Haar_Scale: 2
00:57:47,0.596481392 Image_Scale: 1 Haar_Scale: 2
00:57:47,0.142657092 Image_Scale: 2 Haar_Scale: 2
00:57:47,0.050907108 Image_Scale: 3 Haar_Scale: 2
00:57:48,0.581293553 Image_Scale: 1 Haar_Scale: 2
00:57:48,0.145617866 Image_Scale: 2 Haar_Scale: 2
00:57:48,0.0507331199999 Image_Scale: 3 Haar_Scale: 2
00:57:49,0.577028879 Image_Scale: 1 Haar_Scale: 2
00:57:49,0.215894492 Image_Scale: 2 Haar_Scale: 2
00:57:49,0.052900955 Image_Scale: 3 Haar_Scale: 2
00:57:50,0.589261944 Image_Scale: 1 Haar_Scale: 2
00:57:50,0.143664015 Image_Scale: 2 Haar_Scale: 2
00:57:50,0.05022616 Image_Scale: 3 Haar_Scale: 2
00:57:51,0.579603682 Image_Scale: 1 Haar_Scale: 2
00:57:51,0.143418035 Image_Scale: 2 Haar_Scale: 2
00:57:51,0.0525649810002 Image_Scale: 3 Haar_Scale: 2
00:57:52,0.587674065 Image_Scale: 1 Haar_Scale: 2
00:57:52,0.142091136 Image_Scale: 2 Haar_Scale: 2
00:57:52,0.051646051 Image_Scale: 3 Haar_Scale: 2
00:57:52,0.591285789 Image_Scale: 1 Haar_Scale: 2
00:57:53,0.143865999 Image_Scale: 2 Haar_Scale: 2
00:57:53,0.051753043 Image_Scale: 3 Haar_Scale: 2
00:57:53,0.582652449 Image_Scale: 1 Haar_Scale: 2
00:57:54,0.142379113 Image_Scale: 2 Haar_Scale: 2
00:57:54,0.0504931390001 Image_Scale: 3 Haar_Scale: 2
00:57:54,0.670185756 Image_Scale: 1 Haar_Scale: 2
00:57:54,0.142388113 Image_Scale: 2 Haar_Scale: 2
00:57:55,0.051828037 Image_Scale: 3 Haar_Scale: 2
00:57:55,0.594714527 Image_Scale: 1 Haar_Scale: 2
00:57:55,0.143534025 Image_Scale: 2 Haar_Scale: 2
00:57:55,0.0522260069999 Image_Scale: 3 Haar_Scale: 2
00:57:56,0.581385547 Image_Scale: 1 Haar_Scale: 2
00:57:56,0.141672168 Image_Scale: 2 Haar_Scale: 2
00:57:56,0.05387688 Image_Scale: 3 Haar_Scale: 2
00:57:57,0.583086417 Image_Scale: 1 Haar_Scale: 2
00:57:57,0.143142055 Image_Scale: 2 Haar_Scale: 2
00:57:57,0.0514300680002 Image_Scale: 3 Haar_Scale: 2
00:57:58,0.595875438 Image_Scale: 1 Haar_Scale: 2
00:57:58,0.144761931 Image_Scale: 2 Haar_Scale: 2
00:57:58,0.0510250990001 Image_Scale: 3 Haar_Scale: 2
00:57:59,0.581239557 Image_Scale: 1 Haar_Scale: 2
00:57:59,0.143299043 Image_Scale: 2 Haar_Scale: 2
00:57:59,0.052380995 Image_Scale: 3 Haar_Scale: 2
00:58:00,0.671042691 Image_Scale: 1 Haar_Scale: 2
00:58:00,0.14347403 Image_Scale: 2 Haar_Scale: 2
00:58:00,0.0514360670002 Image_Scale: 3 Haar_Scale: 2
00:58:00,0.576224941 Image_Scale: 1 Haar_Scale: 2
00:58:01,0.145903844 Image_Scale: 2 Haar_Scale: 2
00:58:01,0.051593055 Image_Scale: 3 Haar_Scale: 2
00:58:01,0.583085416 Image_Scale: 1 Haar_Scale: 2
00:58:01,0.145862847 Image_Scale: 2 Haar_Scale: 2
00:58:02,0.0521500129998 Image_Scale: 3 Haar_Scale: 2
00:58:02,0.59153677 Image_Scale: 1 Haar_Scale: 2
00:58:02,0.153779241 Image_Scale: 2 Haar_Scale: 2
00:58:02,0.051989025 Image_Scale: 3 Haar_Scale: 2
00:58:03,0.577039879 Image_Scale: 1 Haar_Scale: 2
00:58:03,0.141714165 Image_Scale: 2 Haar_Scale: 2
00:58:03,0.049633205 Image_Scale: 3 Haar_Scale: 2
00:58:04,0.586753136 Image_Scale: 1 Haar_Scale: 2
00:58:04,0.143952993 Image_Scale: 2 Haar_Scale: 2
00:58:04,0.110695536 Image_Scale: 3 Haar_Scale: 2
00:58:05,0.579857664 Image_Scale: 1 Haar_Scale: 2
00:58:05,0.140931224 Image_Scale: 2 Haar_Scale: 2
00:58:05,0.051384071 Image_Scale: 3 Haar_Scale: 2
00:58:06,0.58566222 Image_Scale: 1 Haar_Scale: 2
00:58:06,0.13968132 Image_Scale: 2 Haar_Scale: 2
00:58:06,0.050945105 Image_Scale: 3 Haar_Scale: 2
00:58:07,0.582338474 Image_Scale: 1 Haar_Scale: 2
00:58:07,0.144404959 Image_Scale: 2 Haar_Scale: 2
00:58:07,0.051538059 Image_Scale: 3 Haar_Scale: 2
00:58:07,0.658129678 Image_Scale: 1 Haar_Scale: 2
00:58:08,0.141314195 Image_Scale: 2 Haar_Scale: 2
00:58:08,0.0523229989999 Image_Scale: 3 Haar_Scale: 2
00:58:08,0.586222177 Image_Scale: 1 Haar_Scale: 2
00:58:08,0.139705318 Image_Scale: 2 Haar_Scale: 2
00:58:09,0.0536738960002 Image_Scale: 3 Haar_Scale: 2
00:58:09,0.671747638 Image_Scale: 1 Haar_Scale: 2
00:58:09,0.14190015 Image_Scale: 2 Haar_Scale: 2
00:58:09,0.0517340439999 Image_Scale: 3 Haar_Scale: 2
00:58:10,0.580671601 Image_Scale: 1 Haar_Scale: 2
00:58:10,0.145914843 Image_Scale: 2 Haar_Scale: 2
00:58:10,0.0521520119999 Image_Scale: 3 Haar_Scale: 2
00:58:11,0.582021498 Image_Scale: 1 Haar_Scale: 2
00:58:11,0.142627095 Image_Scale: 2 Haar_Scale: 2
00:58:11,0.0517530430002 Image_Scale: 3 Haar_Scale: 2
00:58:12,0.580746595 Image_Scale: 1 Haar_Scale: 2
00:58:12,0.143103058 Image_Scale: 2 Haar_Scale: 2
00:58:12,0.0524489889999 Image_Scale: 3 Haar_Scale: 2
00:58:13,0.59677337 Image_Scale: 1 Haar_Scale: 2
00:58:13,0.145125904 Image_Scale: 2 Haar_Scale: 2
00:58:13,0.053328922 Image_Scale: 3 Haar_Scale: 2
00:58:14,0.583895355 Image_Scale: 1 Haar_Scale: 2
00:58:14,0.1425601 Image_Scale: 2 Haar_Scale: 2
00:58:14,0.0518010400001 Image_Scale: 3 Haar_Scale: 2
00:58:15,0.670265751 Image_Scale: 1 Haar_Scale: 2
00:58:15,0.142071137 Image_Scale: 2 Haar_Scale: 2
00:58:15,0.052017022 Image_Scale: 3 Haar_Scale: 2
00:58:15,0.580697599 Image_Scale: 1 Haar_Scale: 2
00:58:16,0.143786006 Image_Scale: 2 Haar_Scale: 2
00:58:16,0.0534169160001 Image_Scale: 3 Haar_Scale: 2
00:58:16,0.582661448 Image_Scale: 1 Haar_Scale: 2
00:58:16,0.145406882 Image_Scale: 2 Haar_Scale: 2
00:58:16,0.051128091 Image_Scale: 3 Haar_Scale: 2
00:58:17,0.586166181 Image_Scale: 1 Haar_Scale: 2
00:58:17,0.143063061 Image_Scale: 2 Haar_Scale: 2
00:58:17,0.0581955499999 Image_Scale: 3 Haar_Scale: 2
00:58:18,0.587995041 Image_Scale: 1 Haar_Scale: 2
00:58:18,0.142740086 Image_Scale: 2 Haar_Scale: 2
00:58:18,0.0523729949998 Image_Scale: 3 Haar_Scale: 2
00:58:19,0.580347626 Image_Scale: 1 Haar_Scale: 2
00:58:19,0.143036063 Image_Scale: 2 Haar_Scale: 2
00:58:19,0.072249475 Image_Scale: 3 Haar_Scale: 2
00:58:20,0.613402099 Image_Scale: 1 Haar_Scale: 2
00:58:20,0.144258969 Image_Scale: 2 Haar_Scale: 2
00:58:20,0.0529559510001 Image_Scale: 3 Haar_Scale: 2
00:58:21,0.583646374 Image_Scale: 1 Haar_Scale: 2
00:58:21,0.141669168 Image_Scale: 2 Haar_Scale: 2
00:58:21,0.051197086 Image_Scale: 3 Haar_Scale: 2
00:58:21,0.584540305 Image_Scale: 1 Haar_Scale: 2
00:58:22,0.14477393 Image_Scale: 2 Haar_Scale: 2
00:58:22,0.0511050919999 Image_Scale: 3 Haar_Scale: 2
00:58:22,0.591859746 Image_Scale: 1 Haar_Scale: 2
00:58:23,0.142785082 Image_Scale: 2 Haar_Scale: 2
00:58:23,0.052390995 Image_Scale: 3 Haar_Scale: 2
00:58:23,0.586243175 Image_Scale: 1 Haar_Scale: 2
00:58:23,0.145807851 Image_Scale: 2 Haar_Scale: 2
00:58:23,0.0519050309999 Image_Scale: 3 Haar_Scale: 2
00:58:24,0.633932529 Image_Scale: 1 Haar_Scale: 2
00:58:24,0.169249059 Image_Scale: 2 Haar_Scale: 2
00:58:24,0.0519020319998 Image_Scale: 3 Haar_Scale: 2
00:58:25,0.578632757 Image_Scale: 1 Haar_Scale: 2
00:58:25,0.14282008 Image_Scale: 2 Haar_Scale: 2
00:58:25,0.0528889560001 Image_Scale: 3 Haar_Scale: 2
00:58:26,0.582192485 Image_Scale: 1 Haar_Scale: 2
00:58:26,0.14333604 Image_Scale: 2 Haar_Scale: 2
00:58:26,0.052380995 Image_Scale: 3 Haar_Scale: 2
00:58:27,0.581383547 Image_Scale: 1 Haar_Scale: 2
00:58:27,0.142872076 Image_Scale: 2 Haar_Scale: 2
00:58:27,0.0516000539997 Image_Scale: 3 Haar_Scale: 2
00:58:28,0.632934605 Image_Scale: 1 Haar_Scale: 2
00:58:28,0.14308206 Image_Scale: 2 Haar_Scale: 2
00:58:28,0.0513540739998 Image_Scale: 3 Haar_Scale: 2
00:58:29,0.656708787 Image_Scale: 1 Haar_Scale: 2
00:58:29,0.142414111 Image_Scale: 2 Haar_Scale: 2
00:58:29,0.0511410889999 Image_Scale: 3 Haar_Scale: 2
00:58:30,0.673162529 Image_Scale: 1 Haar_Scale: 2
00:58:30,0.141993143 Image_Scale: 2 Haar_Scale: 2
00:58:30,0.0518010399996 Image_Scale: 3 Haar_Scale: 2
00:58:30,0.588585995 Image_Scale: 1 Haar_Scale: 2
00:58:31,0.143548024 Image_Scale: 2 Haar_Scale: 2
00:58:31,0.0508281140001 Image_Scale: 3 Haar_Scale: 2
00:58:31,0.58566322 Image_Scale: 1 Haar_Scale: 2
00:58:31,0.14452295 Image_Scale: 2 Haar_Scale: 2
00:58:32,0.0525209839998 Image_Scale: 3 Haar_Scale: 2
00:58:32,0.579210713 Image_Scale: 1 Haar_Scale: 2
00:58:32,0.143804005 Image_Scale: 2 Haar_Scale: 2
00:58:32,0.0633881529998 Image_Scale: 3 Haar_Scale: 2
00:58:33,0.585721215 Image_Scale: 1 Haar_Scale: 2
00:58:33,0.141981144 Image_Scale: 2 Haar_Scale: 2
00:58:33,0.050584133 Image_Scale: 3 Haar_Scale: 2
00:58:34,0.587455083 Image_Scale: 1 Haar_Scale: 2
00:58:34,0.142278121 Image_Scale: 2 Haar_Scale: 2
00:58:34,0.110750532 Image_Scale: 3 Haar_Scale: 2
00:58:35,0.587162105 Image_Scale: 1 Haar_Scale: 2
00:58:35,0.143625018 Image_Scale: 2 Haar_Scale: 2
00:58:35,0.0514970630002 Image_Scale: 3 Haar_Scale: 2
00:58:36,0.582050496 Image_Scale: 1 Haar_Scale: 2
00:58:36,0.142213126 Image_Scale: 2 Haar_Scale: 2
00:58:36,0.0526359750002 Image_Scale: 3 Haar_Scale: 2
00:58:37,0.582400469 Image_Scale: 1 Haar_Scale: 2
00:58:37,0.144580945 Image_Scale: 2 Haar_Scale: 2
00:58:37,0.0520000239999 Image_Scale: 3 Haar_Scale: 2
00:58:37,0.600733067 Image_Scale: 1 Haar_Scale: 2
00:58:38,0.143163054 Image_Scale: 2 Haar_Scale: 2
00:58:38,0.0517970389997 Image_Scale: 3 Haar_Scale: 2
00:58:39,0.705812033 Image_Scale: 1 Haar_Scale: 2
00:58:39,0.145030911 Image_Scale: 2 Haar_Scale: 2
00:58:40,0.0525379830001 Image_Scale: 3 Haar_Scale: 2
00:58:40,0.578534765 Image_Scale: 1 Haar_Scale: 2
00:58:40,0.144577945 Image_Scale: 2 Haar_Scale: 2
00:58:40,0.052948952 Image_Scale: 3 Haar_Scale: 2
00:58:41,0.585172257 Image_Scale: 1 Haar_Scale: 2
00:58:41,0.140702241 Image_Scale: 2 Haar_Scale: 2
00:58:41,0.0516020549999 Image_Scale: 3 Haar_Scale: 2
00:58:42,0.586628146 Image_Scale: 1 Haar_Scale: 2
00:58:42,0.141843154 Image_Scale: 2 Haar_Scale: 2
00:58:42,0.0502741559999 Image_Scale: 3 Haar_Scale: 2
00:58:43,0.596406398 Image_Scale: 1 Haar_Scale: 2
00:58:43,0.144100982 Image_Scale: 2 Haar_Scale: 2
00:58:43,0.0512870779999 Image_Scale: 3 Haar_Scale: 2
00:58:44,0.579541687 Image_Scale: 1 Haar_Scale: 2
00:58:44,0.144529949 Image_Scale: 2 Haar_Scale: 2
00:58:44,0.0515090609997 Image_Scale: 3 Haar_Scale: 2
00:58:45,0.673467506 Image_Scale: 1 Haar_Scale: 2
00:58:45,0.147177747 Image_Scale: 2 Haar_Scale: 2
00:58:45,0.052695971 Image_Scale: 3 Haar_Scale: 2
00:58:45,0.58696912 Image_Scale: 1 Haar_Scale: 2
00:58:46,0.142490105 Image_Scale: 2 Haar_Scale: 2
00:58:46,0.0523369989996 Image_Scale: 3 Haar_Scale: 2
00:58:46,0.578091798 Image_Scale: 1 Haar_Scale: 2
00:58:46,0.146170823 Image_Scale: 2 Haar_Scale: 2
00:58:47,0.0523669949998 Image_Scale: 3 Haar_Scale: 2
00:58:47,0.581169563 Image_Scale: 1 Haar_Scale: 2
00:58:47,0.143747008 Image_Scale: 2 Haar_Scale: 2
00:58:47,0.0615352949999 Image_Scale: 3 Haar_Scale: 2
00:58:48,0.585376242 Image_Scale: 1 Haar_Scale: 2
00:58:48,0.144574946 Image_Scale: 2 Haar_Scale: 2
00:58:48,0.052597978 Image_Scale: 3 Haar_Scale: 2
00:58:49,0.585962196 Image_Scale: 1 Haar_Scale: 2
00:58:49,0.174197681 Image_Scale: 2 Haar_Scale: 2
00:58:49,0.0912570219998 Image_Scale: 3 Haar_Scale: 2
00:58:50,0.589512925 Image_Scale: 1 Haar_Scale: 2
00:58:50,0.143783007 Image_Scale: 2 Haar_Scale: 2
00:58:50,0.0520270220004 Image_Scale: 3 Haar_Scale: 2
00:58:51,0.582104491 Image_Scale: 1 Haar_Scale: 2
00:58:51,0.143105058 Image_Scale: 2 Haar_Scale: 2
00:58:51,0.051479064 Image_Scale: 3 Haar_Scale: 2
00:58:52,0.589010964 Image_Scale: 1 Haar_Scale: 2
00:58:52,0.143306042 Image_Scale: 2 Haar_Scale: 2
00:58:52,0.0516320519996 Image_Scale: 3 Haar_Scale: 2
00:58:52,0.594711527 Image_Scale: 1 Haar_Scale: 2
00:58:53,0.141657169 Image_Scale: 2 Haar_Scale: 2
00:58:53,0.049879186 Image_Scale: 3 Haar_Scale: 2
00:58:53,0.580887585 Image_Scale: 1 Haar_Scale: 2
00:58:53,0.145446879 Image_Scale: 2 Haar_Scale: 2
00:58:54,0.0512530810001 Image_Scale: 3 Haar_Scale: 2
00:58:54,0.672734562 Image_Scale: 1 Haar_Scale: 2
00:58:54,0.146653787 Image_Scale: 2 Haar_Scale: 2
00:58:55,0.051317077 Image_Scale: 3 Haar_Scale: 2
00:58:55,0.584372318 Image_Scale: 1 Haar_Scale: 2
00:58:55,0.145186899 Image_Scale: 2 Haar_Scale: 2
00:58:55,0.0512960780002 Image_Scale: 3 Haar_Scale: 2
00:58:56,0.584634298 Image_Scale: 1 Haar_Scale: 2
00:58:56,0.143627018 Image_Scale: 2 Haar_Scale: 2
00:58:56,0.0515680570002 Image_Scale: 3 Haar_Scale: 2
00:58:57,0.583994347 Image_Scale: 1 Haar_Scale: 2
00:58:57,0.142521103 Image_Scale: 2 Haar_Scale: 2
